iter	Passed	Remaining
7939	342034	304126
7940	342092	304096
7941	342155	304071
7942	342220	304047
7943	342307	304043
7944	342374	304021
7945	342423	303983
7946	342549	304014
7947	342632	304006
7948	342688	303975
7949	342751	303949
7950	342799	303910
7951	342826	303853
7952	342867	303807
7953	342917	303770
7954	342960	303728
7955	343012	303693
7956	343065	303658
7957	343112	303618
7958	343171	303589
7959	343210	303543
7960	343248	303495
7961	343290	303450
7962	343332	303407
7963	343369	303358
7964	343409	303312
7965	343449	303266
7966	343490	303222
7967	343528	303174
7968	343566	303126
7969	343601	303076
7970	343640	303029
7971	343678	302981
7972	343719	302936
7973	343761	302892
7974	343798	302844
7975	343839	302799
7976	343881	302755
7977	343922	302710
7978	343964	302666
7979	344006	302621
7980	344047	302577
7981	344089	302532
7982	344138	302495
7983	344189	302459
7984	344232	302415
7985	344274	302372
7986	344335	302344
7987	344384	302306
7988	344426	302262
7989	344468	302217
7990	344512	302176
7991	344554	302131
7992	344596	302088
7993	344638	302043
7994	344680	301999
7995	344722	301955
7996	344762	301909
7997	344802	301863
7998	344842	301818
7999	344884	301773
8000	344924	301728
8001	344965	301683
8002	345007	301639
8003	345052	301598
8004	345113	301570
8005	345158	301528
8006	345198	301482
8007	345238	301436
8008	345278	301391
8009	345318	301345
8010	345357	301298
8011	345397	301253
8012	345437	301207
8013	345482	301165
8014	345523	301120
8015	345563	301074
8016	345603	301028
8017	345643	300982
8018	345684	300938
8019	345726	300894
8020	345769	300851
8021	345810	300805
8022	345850	300760
8023	345890	300714
8024	345935	300672
8025	345976	300628
8026	346017	300582
8027	346060	300539
8028	346116	300507
8029	346155	300461
8030	346200	300419
8031	346240	300374
8032	346281	300329
8033	346321	300282
8034	346361	300237
8035	346412	300200
8036	346451	300154
8037	346495	300112
8038	346536	300067
8039	346573	300018
8040	346613	299973
8041	346656	299929
8042	346706	299892
8043	346758	299857
8044	346798	299811
8045	346839	299766
8046	346880	299721
8047	346920	299675
8048	346976	299643
8049	347015	299596
8050	347054	299550
8051	347094	299504
8052	347133	299458
8053	347175	299414
8054	347217	299369
8055	347252	299319
8056	347294	299275
8057	347328	299224
8058	347372	299182
8059	347434	299155
8060	347524	299153
8061	347614	299150
8062	347679	299126
8063	347745	299102
8064	347798	299067
8065	347848	299031
8066	347902	298996
8067	347965	298971
8068	348033	298949
8069	348093	298920
8070	348155	298893
8071	348202	298853
8072	348255	298818
8073	348321	298795
8074	348380	298766
8075	348428	298727
8076	348489	298699
8077	348539	298661
8078	348582	298618
8079	348628	298577
8080	348669	298532
8081	348714	298490
8082	348755	298446
8083	348800	298405
8084	348859	298374
8085	348901	298331
8086	348948	298291
8087	348992	298248
8088	349045	298214
8089	349091	298173
8090	349143	298137
8091	349191	298098
8092	349249	298068
8093	349312	298042
8094	349359	298002
8095	349412	297967
8096	349465	297932
8097	349511	297891
8098	349552	297846
8099	349593	297801
8100	349634	297756
8101	349676	297712
8102	349717	297667
8103	349757	297621
8104	349798	297576
8105	349838	297531
8106	349879	297486
8107	349920	297440
8108	349963	297397
8109	350004	297352
8110	350053	297314
8111	350095	297270
8112	350139	297228
8113	350180	297182
8114	350220	297137
8115	350245	297078
8116	350285	297032
8117	350334	296994
8118	350372	296947
8119	350413	296901
8120	350453	296855
8121	350500	296816
8122	350540	296770
8123	350579	296724
8124	350630	296687
8125	350669	296640
8126	350710	296595
8127	350750	296550
8128	350792	296505
8129	350830	296458
8130	350870	296412
8131	350910	296366
8132	350950	296320
8133	350988	296273
8134	351028	296227
8135	351069	296182
8136	351117	296143
8137	351161	296100
8138	351199	296053
8139	351241	296009
8140	351280	295962
8141	351318	295915
8142	351360	295870
8143	351403	295827
8144	351455	295792
8145	351498	295749
8146	351540	295704
8147	351580	295659
8148	351621	295613
8149	351662	295568
8150	351701	295522
8151	351742	295477
8152	351791	295438
8153	351837	295398
8154	351877	295352
8155	351918	295307
8156	351959	295262
8157	351999	295217
8158	352043	295174
8159	352084	295129
8160	352126	295085
8161	352167	295040
8162	352206	294994
8163	352246	294947
8164	352301	294914
8165	352346	294873
8166	352391	294831
8167	352440	294793
8168	352493	294758
8169	352560	294735
8170	352609	294696
8171	352660	294660
8172	352702	294616
8173	352741	294569
8174	352781	294524
8175	352820	294477
8176	352861	294432
8177	352901	294386
8178	352962	294358
8179	353001	294312
8180	353041	294265
8181	353079	294218
8182	353119	294172
8183	353159	294127
8184	353223	294101
8185	353273	294064
8186	353319	294022
8187	353359	293977
8188	353400	293932
8189	353442	293887
8190	353483	293842
8191	353524	293798
8192	353566	293754
8193	353606	293708
8194	353646	293662
8195	353686	293616
8196	353731	293574
8197	353771	293529
8198	353811	293483
8199	353851	293437
8200	353891	293391
8201	353932	293346
8202	353982	293309
8203	354029	293269
8204	354070	293224
8205	354111	293179
8206	354157	293139
8207	354196	293092
8208	354235	293045
8209	354276	293000
8210	354315	292954
8211	354354	292908
8212	354395	292863
8213	354437	292818
8214	354477	292772
8215	354517	292727
8216	354559	292683
8217	354599	292637
8218	354639	292591
8219	354688	292553
8220	354727	292507
8221	354766	292460
8222	354805	292413
8223	354845	292367
8224	354884	292321
8225	354923	292275
8226	354963	292229
8227	355004	292183
8228	355048	292141
8229	355092	292098
8230	355133	292054
8231	355174	292009
8232	355213	291963
8233	355253	291917
8234	355294	291871
8235	355326	291820
8236	355367	291774
8237	355408	291729
8238	355447	291683
8239	355514	291660
8240	355555	291614
8241	355597	291570
8242	355638	291525
8243	355678	291480
8244	355718	291434
8245	355751	291383
8246	355791	291337
8247	355833	291293
8248	355874	291248
8249	355914	291202
8250	355954	291157
8251	355995	291111
8252	356035	291066
8253	356075	291021
8254	356117	290976
8255	356160	290933
8256	356200	290888
8257	356241	290842
8258	356282	290797
8259	356334	290762
8260	356376	290718
8261	356415	290671
8262	356458	290628
8263	356517	290598
8264	356561	290555
8265	356607	290514
8266	356646	290468
8267	356683	290420
8268	356725	290375
8269	356767	290331
8270	356806	290285
8271	356844	290238
8272	356883	290191
8273	356922	290145
8274	356962	290099
8275	357001	290052
8276	357045	290010
8277	357086	289965
8278	357126	289920
8279	357173	289879
8280	357226	289844
8281	357269	289801
8282	357315	289760
8283	357367	289724
8284	357410	289681
8285	357464	289647
8286	357505	289601
8287	357548	289559
8288	357588	289513
8289	357628	289467
8290	357671	289424
8291	357711	289378
8292	357751	289333
8293	357792	289288
8294	357832	289242
8295	357905	289223
8296	357973	289200
8297	358011	289153
8298	358052	289108
8299	358094	289064
8300	358135	289018
8301	358180	288977
8302	358220	288931
8303	358260	288886
8304	358301	288841
8305	358341	288796
8306	358383	288751
8307	358448	288726
8308	358493	288684
8309	358533	288638
8310	358573	288593
8311	358614	288548
8312	358659	288506
8313	358700	288461
8314	358739	288415
8315	358789	288377
8316	358828	288331
8317	358870	288286
8318	358909	288240
8319	358951	288196
8320	358993	288152
8321	359052	288121
8322	359097	288080
8323	359137	288034
8324	359177	287988
8325	359221	287946
8326	359258	287898
8327	359298	287852
8328	359338	287807
8329	359377	287761
8330	359417	287715
8331	359457	287669
8332	359498	287624
8333	359538	287579
8334	359578	287533
8335	359618	287487
8336	359674	287455
8337	359718	287412
8338	359758	287366
8339	359798	287321
8340	359838	287275
8341	359871	287224
8342	359910	287177
8343	359950	287131
8344	359989	287085
8345	360028	287039
8346	360069	286994
8347	360109	286948
8348	360149	286902
8349	360189	286857
8350	360229	286812
8351	360268	286765
8352	360308	286719
8353	360349	286674
8354	360405	286642
8355	360445	286596
8356	360491	286555
8357	360530	286509
8358	360570	286463
8359	360609	286417
8360	360649	286371
8361	360689	286326
8362	360734	286284
8363	360774	286238
8364	360814	286192
8365	360855	286148
8366	360897	286104
8367	360938	286059
8368	360979	286014
8369	361021	285970
8370	361061	285925
8371	361103	285880
8372	361144	285835
8373	361184	285790
8374	361225	285745
8375	361263	285698
8376	361302	285652
8377	361343	285607
8378	361383	285561
8379	361424	285516
8380	361466	285472
8381	361506	285426
8382	361564	285395
8383	361607	285352
8384	361658	285315
8385	361704	285275
8386	361751	285234
8387	361794	285191
8388	361856	285163
8389	361916	285133
8390	361959	285089
8391	362007	285051
8392	362070	285023
8393	362111	284978
8394	362156	284936
8395	362205	284897
8396	362264	284867
8397	362326	284839
8398	362384	284807
8399	362427	284764
8400	362470	284721
8401	362512	284677
8402	362560	284637
8403	362605	284596
8404	362648	284552
8405	362692	284510
8406	362735	284466
8407	362783	284427
8408	362826	284384
8409	362870	284341
8410	362915	284300
8411	362961	284259
8412	363009	284219
8413	363055	284179
8414	363101	284138
8415	363148	284098
8416	363216	284074
8417	363260	284031
8418	363309	283993
8419	363356	283953
8420	363404	283913
8421	363475	283892
8422	363541	283867
8423	363616	283848
8424	363663	283808
8425	363710	283768
8426	363755	283726
8427	363802	283686
8428	363863	283657
8429	363910	283617
8430	363953	283573
8431	363995	283529
8432	364042	283489
8433	364089	283449
8434	364133	283406
8435	364179	283365
8436	364217	283318
8437	364258	283273
8438	364303	283231
8439	364342	283185
8440	364383	283140
8441	364424	283095
8442	364464	283050
8443	364505	283005
8444	364544	282959
8445	364583	282912
8446	364623	282867
8447	364663	282821
8448	364701	282774
8449	364741	282728
8450	364780	282682
8451	364828	282643
8452	364868	282597
8453	364907	282550
8454	364948	282505
8455	364987	282459
8456	365028	282414
8457	365068	282368
8458	365108	282323
8459	365156	282284
8460	365198	282240
8461	365241	282196
8462	365279	282149
8463	365318	282103
8464	365358	282057
8465	365398	282011
8466	365438	281966
8467	365482	281924
8468	365522	281878
8469	365548	281821
8470	365588	281776
8471	365629	281731
8472	365670	281686
8473	365710	281640
8474	365749	281594
8475	365789	281549
8476	365832	281505
8477	365873	281461
8478	365915	281416
8479	365955	281371
8480	365995	281326
8481	366036	281280
8482	366076	281235
8483	366116	281190
8484	366157	281144
8485	366198	281099
8486	366239	281055
8487	366284	281013
8488	366340	280980
8489	366381	280935
8490	366429	280896
8491	366468	280849
8492	366508	280804
8493	366565	280771
8494	366608	280728
8495	366648	280682
8496	366688	280637
8497	366727	280591
8498	366767	280545
8499	366808	280500
8500	366853	280459
8501	366885	280407
8502	366924	280360
8503	366964	280315
8504	367005	280270
8505	367045	280224
8506	367085	280179
8507	367132	280139
8508	367177	280097
8509	367234	280064
8510	367309	280045
8511	367362	280010
8512	367409	279970
8513	367446	279922
8514	367490	279879
8515	367531	279834
8516	367594	279807
8517	367654	279776
8518	367709	279742
8519	367767	279710
8520	367818	279673
8521	367858	279627
8522	367900	279583
8523	367926	279527
8524	367965	279480
8525	368005	279435
8526	368045	279390
8527	368090	279347
8528	368129	279301
8529	368170	279256
8530	368211	279212
8531	368249	279165
8532	368289	279119
8533	368352	279091
8534	368391	279045
8535	368431	278999
8536	368470	278953
8537	368511	278908
8538	368550	278862
8539	368591	278817
8540	368630	278771
8541	368670	278725
8542	368710	278679
8543	368750	278634
8544	368789	278588
8545	368831	278544
8546	368871	278498
8547	368915	278455
8548	368968	278420
8549	369007	278374
8550	369048	278329
8551	369088	278283
8552	369127	278237
8553	369167	278191
8554	369195	278136
8555	369234	278091
8556	369273	278044
8557	369328	278010
8558	369367	277964
8559	369407	277919
8560	369446	277872
8561	369489	277829
8562	369527	277782
8563	369568	277737
8564	369609	277692
8565	369649	277646
8566	369689	277601
8567	369729	277555
8568	369769	277510
8569	369814	277468
8570	369854	277423
8571	369895	277378
8572	369936	277334
8573	369978	277289
8574	370018	277244
8575	370059	277199
8576	370099	277154
8577	370140	277109
8578	370197	277076
8579	370243	277035
8580	370283	276989
8581	370331	276950
8582	370371	276904
8583	370414	276861
8584	370459	276820
8585	370502	276776
8586	370542	276730
8587	370585	276688
8588	370624	276641
8589	370678	276606
8590	370714	276558
8591	370764	276519
8592	370801	276472
8593	370838	276424
8594	370882	276382
8595	370936	276346
8596	370992	276313
8597	371042	276275
8598	371093	276237
8599	371141	276198
8600	371209	276173
8601	371253	276130
8602	371337	276118
8603	371397	276087
8604	371457	276057
8605	371519	276027
8606	371577	275996
8607	371619	275951
8608	371662	275908
8609	371703	275863
8610	371739	275815
8611	371799	275784
8612	371880	275768
8613	371934	275733
8614	371975	275689
8615	372025	275651
8616	372059	275601
8617	372103	275558
8618	372144	275514
8619	372202	275481
8620	372280	275463
8621	372334	275429
8622	372377	275385
8623	372416	275339
8624	372455	275293
8625	372499	275250
8626	372546	275209
8627	372588	275166
8628	372631	275122
8629	372674	275079
8630	372715	275034
8631	372765	274996
8632	372808	274953
8633	372850	274909
8634	372892	274865
8635	372934	274821
8636	372978	274778
8637	373021	274735
8638	373067	274694
8639	373111	274651
8640	373154	274608
8641	373196	274563
8642	373247	274526
8643	373292	274484
8644	373335	274441
8645	373379	274398
8646	373421	274354
8647	373463	274311
8648	373506	274267
8649	373548	274223
8650	373591	274180
8651	373635	274137
8652	373677	274093
8653	373720	274049
8654	373762	274006
8655	373804	273962
8656	373847	273918
8657	373890	273875
8658	373962	273853
8659	374006	273810
8660	374049	273767
8661	374096	273727
8662	374139	273683
8663	374199	273652
8664	374246	273612
8665	374290	273569
8666	374337	273529
8667	374380	273486
8668	374427	273445
8669	374467	273400
8670	374519	273363
8671	374571	273326
8672	374631	273295
8673	374673	273251
8674	374730	273218
8675	374772	273174
8676	374815	273131
8677	374857	273087
8678	374898	273042
8679	374940	272998
8680	374982	272954
8681	375025	272910
8682	375069	272868
8683	375117	272828
8684	375159	272784
8685	375219	272753
8686	375267	272713
8687	375309	272669
8688	375354	272627
8689	375396	272583
8690	375437	272538
8691	375479	272494
8692	375532	272458
8693	375574	272414
8694	375616	272370
8695	375659	272327
8696	375702	272284
8697	375746	272240
8698	375789	272197
8699	375830	272153
8700	375873	272109
8701	375913	272064
8702	375954	272019
8703	375995	271974
8704	376037	271930
8705	376082	271888
8706	376131	271849
8707	376175	271807
8708	376238	271778
8709	376295	271745
8710	376340	271702
8711	376395	271668
8712	376435	271622
8713	376476	271578
8714	376518	271533
8715	376563	271491
8716	376605	271448
8717	376648	271404
8718	376691	271361
8719	376732	271316
8720	376771	271270
8721	376812	271225
8722	376854	271181
8723	376895	271136
8724	376936	271091
8725	376978	271047
8726	377019	271002
8727	377060	270958
8728	377103	270914
8729	377157	270879
8730	377218	270849
8731	377274	270815
8732	377328	270779
8733	377371	270735
8734	377419	270696
8735	377462	270652
8736	377508	270611
8737	377550	270567
8738	377594	270525
8739	377651	270491
8740	377692	270447
8741	377735	270403
8742	377778	270360
8743	377820	270316
8744	377861	270271
8745	377902	270226
8746	377944	270182
8747	377986	270138
8748	378038	270101
8749	378078	270056
8750	378119	270011
8751	378160	269966
8752	378203	269923
8753	378246	269879
8754	378289	269836
8755	378329	269790
8756	378370	269745
8757	378411	269701
8758	378452	269656
8759	378492	269611
8760	378545	269574
8761	378584	269528
8762	378647	269499
8763	378698	269462
8764	378739	269417
8765	378779	269371
8766	378818	269325
8767	378859	269280
8768	378900	269235
8769	378939	269189
8770	378978	269143
8771	379018	269098
8772	379058	269052
8773	379100	269008
8774	379140	268963
8775	379180	268917
8776	379228	268877
8777	379269	268833
8778	379309	268787
8779	379348	268741
8780	379387	268695
8781	379427	268649
8782	379468	268604
8783	379510	268560
8784	379553	268517
8785	379594	268472
8786	379634	268426
8787	379674	268381
8788	379715	268336
8789	379754	268290
8790	379794	268245
8791	379836	268201
8792	379876	268155
8793	379916	268110
8794	379956	268064
8795	379995	268018
8796	380034	267972
8797	380074	267926
8798	380114	267881
8799	380153	267835
8800	380194	267791
8801	380235	267746
8802	380275	267700
8803	380315	267654
8804	380355	267609
8805	380402	267569
8806	380442	267523
8807	380482	267478
8808	380522	267432
8809	380561	267386
8810	380601	267341
8811	380641	267295
8812	380673	267244
8813	380714	267199
8814	380754	267154
8815	380794	267109
8816	380835	267064
8817	380875	267018
8818	380915	266973
8819	380954	266927
8820	380994	266882
8821	381038	266839
8822	381077	266792
8823	381118	266748
8824	381162	266706
8825	381207	266663
8826	381248	266618
8827	381289	266574
8828	381329	266529
8829	381374	266487
8830	381414	266441
8831	381479	266413
8832	381523	266371
8833	381563	266325
8834	381603	266280
8835	381643	266234
8836	381675	266183
8837	381715	266138
8838	381755	266092
8839	381795	266047
8840	381834	266001
8841	381875	265956
8842	381915	265911
8843	381957	265866
8844	382008	265829
8845	382048	265784
8846	382103	265749
8847	382154	265711
8848	382205	265673
8849	382258	265637
8850	382298	265591
8851	382337	265545
8852	382377	265500
8853	382419	265456
8854	382464	265414
8855	382502	265367
8856	382543	265322
8857	382583	265277
8858	382623	265232
8859	382674	265194
8860	382714	265148
8861	382755	265103
8862	382794	265058
8863	382851	265024
8864	382894	264981
8865	382936	264937
8866	382977	264892
8867	383018	264847
8868	383058	264802
8869	383100	264758
8870	383141	264713
8871	383182	264669
8872	383224	264624
8873	383268	264582
8874	383308	264537
8875	383350	264492
8876	383391	264448
8877	383435	264405
8878	383482	264365
8879	383523	264320
8880	383563	264275
8881	383605	264230
8882	383646	264186
8883	383687	264141
8884	383743	264107
8885	383798	264072
8886	383840	264027
8887	383910	264003
8888	383950	263957
8889	383991	263913
8890	384032	263868
8891	384079	263828
8892	384119	263782
8893	384161	263738
8894	384200	263692
8895	384240	263647
8896	384283	263603
8897	384331	263563
8898	384371	263518
8899	384432	263487
8900	384472	263442
8901	384513	263397
8902	384557	263354
8903	384596	263308
8904	384635	263262
8905	384675	263217
8906	384715	263172
8907	384763	263131
8908	384803	263086
8909	384843	263041
8910	384882	262995
8911	384922	262949
8912	384961	262903
8913	385000	262857
8914	385043	262813
8915	385090	262773
8916	385130	262728
8917	385178	262688
8918	385219	262643
8919	385261	262600
8920	385303	262555
8921	385343	262510
8922	385375	262459
8923	385416	262414
8924	385466	262376
8925	385506	262330
8926	385545	262285
8927	385601	262250
8928	385650	262211
8929	385689	262165
8930	385729	262119
8931	385768	262074
8932	385808	262028
8933	385852	261985
8934	385891	261939
8935	385930	261893
8936	385969	261847
8937	386008	261801
8938	386047	261755
8939	386087	261709
8940	386132	261668
8941	386171	261622
8942	386211	261576
8943	386252	261532
8944	386295	261489
8945	386336	261444
8946	386375	261397
8947	386415	261353
8948	386456	261308
8949	386497	261263
8950	386541	261221
8951	386581	261175
8952	386620	261129
8953	386659	261083
8954	386699	261038
8955	386738	260992
8956	386778	260946
8957	386819	260902
8958	386860	260857
8959	386898	260810
8960	386938	260765
8961	386977	260719
8962	387020	260676
8963	387079	260644
8964	387126	260603
8965	387179	260566
8966	387221	260523
8967	387261	260477
8968	387300	260431
8969	387353	260395
8970	387396	260351
8971	387437	260306
8972	387478	260262
8973	387522	260219
8974	387564	260175
8975	387605	260130
8976	387645	260085
8977	387687	260041
8978	387728	259996
8979	387769	259952
8980	387810	259907
8981	387849	259861
8982	387890	259817
8983	387930	259772
8984	387972	259727
8985	388013	259683
8986	388073	259651
8987	388116	259607
8988	388161	259565
8989	388201	259520
8990	388243	259476
8991	388283	259431
8992	388327	259388
8993	388369	259345
8994	388410	259300
8995	388450	259255
8996	388490	259209
8997	388530	259164
8998	388570	259119
8999	388609	259073
9000	388649	259027
9001	388689	258982
9002	388729	258936
9003	388794	258908
9004	388838	258865
9005	388878	258820
9006	388917	258774
9007	388957	258729
9008	388996	258683
9009	389036	258637
9010	389077	258593
9011	389121	258550
9012	389161	258505
9013	389218	258471
9014	389257	258425
9015	389296	258379
9016	389349	258342
9017	389388	258296
9018	389427	258251
9019	389467	258205
9020	389507	258160
9021	389549	258116
9022	389589	258071
9023	389632	258027
9024	389672	257982
9025	389711	257937
9026	389751	257891
9027	389805	257855
9028	389851	257813
9029	389890	257767
9030	389929	257722
9031	389970	257677
9032	390009	257631
9033	390049	257586
9034	390090	257541
9035	390129	257495
9036	390170	257450
9037	390209	257405
9038	390256	257364
9039	390296	257319
9040	390335	257273
9041	390376	257229
9042	390416	257183
9043	390456	257138
9044	390503	257097
9045	390543	257052
9046	390582	257006
9047	390622	256961
9048	390662	256916
9049	390703	256871
9050	390743	256825
9051	390798	256791
9052	390841	256747
9053	390883	256703
9054	390924	256659
9055	390963	256612
9056	391002	256567
9057	391042	256521
9058	391083	256477
9059	391124	256432
9060	391165	256388
9061	391206	256343
9062	391245	256297
9063	391285	256252
9064	391326	256207
9065	391367	256162
9066	391408	256118
9067	391464	256083
9068	391508	256041
9069	391549	255996
9070	391590	255951
9071	391638	255911
9072	391678	255866
9073	391718	255821
9074	391758	255775
9075	391798	255731
9076	391838	255686
9077	391881	255642
9078	391921	255597
9079	391960	255551
9080	392014	255515
9081	392065	255477
9082	392105	255431
9083	392149	255389
9084	392187	255343
9085	392229	255298
9086	392269	255253
9087	392309	255208
9088	392350	255164
9089	392393	255120
9090	392435	255076
9091	392474	255030
9092	392512	254984
9093	392552	254938
9094	392593	254894
9095	392639	254852
9096	392680	254808
9097	392721	254763
9098	392760	254718
9099	392800	254673
9100	392840	254627
9101	392880	254582
9102	392920	254537
9103	392960	254492
9104	393013	254455
9105	393055	254411
9106	393096	254366
9107	393135	254320
9108	393175	254275
9109	393215	254230
9110	393263	254190
9111	393301	254144
9112	393342	254099
9113	393382	254054
9114	393441	254021
9115	393481	253975
9116	393521	253930
9117	393561	253885
9118	393600	253840
9119	393640	253794
9120	393682	253750
9121	393727	253708
9122	393774	253668
9123	393817	253624
9124	393861	253582
9125	393909	253542
9126	393954	253499
9127	393995	253455
9128	394051	253420
9129	394091	253375
9130	394133	253331
9131	394174	253287
9132	394225	253249
9133	394276	253210
9134	394314	253163
9135	394354	253118
9136	394394	253073
9137	394434	253028
9138	394473	252982
9139	394526	252946
9140	394567	252901
9141	394607	252856
9142	394646	252810
9143	394684	252763
9144	394766	252745
9145	394805	252699
9146	394844	252653
9147	394884	252608
9148	394923	252562
9149	394962	252517
9150	395003	252472
9151	395043	252427
9152	395083	252382
9153	395123	252336
9154	395163	252291
9155	395204	252246
9156	395246	252203
9157	395285	252157
9158	395328	252113
9159	395367	252068
9160	395406	252022
9161	395449	251979
9162	395492	251935
9163	395532	251890
9164	395571	251845
9165	395611	251800
9166	395651	251754
9167	395692	251710
9168	395733	251665
9169	395773	251620
9170	395813	251575
9171	395861	251535
9172	395902	251490
9173	395943	251445
9174	395984	251401
9175	396024	251356
9176	396064	251311
9177	396104	251266
9178	396143	251220
9179	396182	251174
9180	396223	251130
9181	396276	251093
9182	396314	251046
9183	396353	251000
9184	396394	250956
9185	396435	250911
9186	396475	250866
9187	396516	250821
9188	396555	250776
9189	396594	250730
9190	396634	250685
9191	396673	250639
9192	396712	250593
9193	396751	250547
9194	396790	250502
9195	396828	250455
9196	396867	250410
9197	396908	250365
9198	396956	250325
9199	397015	250292
9200	397074	250259
9201	397112	250213
9202	397154	250168
9203	397195	250124
9204	397239	250081
9205	397285	250040
9206	397327	249996
9207	397366	249951
9208	397407	249906
9209	397450	249863
9210	397518	249835
9211	397576	249801
9212	397630	249765
9213	397674	249722
9214	397716	249679
9215	397759	249635
9216	397806	249594
9217	397860	249558
9218	397909	249519
9219	397951	249474
9220	397994	249432
9221	398085	249418
9222	398143	249384
9223	398192	249344
9224	398255	249314
9225	398314	249281
9226	398372	249247
9227	398458	249230
9228	398515	249196
9229	398573	249162
9230	398628	249126
9231	398680	249088
9232	398720	249043
9233	398760	248998
9234	398802	248954
9235	398842	248909
9236	398883	248864
9237	398923	248819
9238	398963	248774
9239	399004	248729
9240	399044	248684
9241	399082	248638
9242	399122	248593
9243	399160	248547
9244	399192	248496
9245	399230	248450
9246	399271	248406
9247	399310	248359
9248	399348	248313
9249	399388	248268
9250	399428	248223
9251	399466	248177
9252	399509	248133
9253	399555	248092
9254	399595	248046
9255	399634	248001
9256	399673	247955
9257	399713	247910
9258	399753	247865
9259	399792	247819
9260	399833	247775
9261	399873	247729
9262	399914	247685
9263	399955	247640
9264	399997	247597
9265	400047	247557
9266	400088	247513
9267	400129	247468
9268	400169	247423
9269	400209	247378
9270	400248	247332
9271	400290	247289
9272	400330	247243
9273	400368	247197
9274	400408	247152
9275	400449	247107
9276	400489	247062
9277	400530	247018
9278	400570	246973
9279	400610	246928
9280	400643	246878
9281	400683	246833
9282	400723	246788
9283	400763	246743
9284	400805	246699
9285	400844	246653
9286	400896	246616
9287	400937	246571
9288	400982	246529
9289	401014	246479
9290	401055	246434
9291	401095	246389
9292	401134	246343
9293	401174	246298
9294	401214	246253
9295	401256	246209
9296	401293	246163
9297	401332	246117
9298	401376	246074
9299	401415	246028
9300	401454	245982
9301	401497	245940
9302	401542	245897
9303	401581	245851
9304	401625	245809
9305	401666	245764
9306	401706	245719
9307	401745	245674
9308	401785	245628
9309	401824	245583
9310	401874	245544
9311	401925	245505
9312	401969	245463
9313	402014	245421
9314	402057	245378
9315	402107	245338
9316	402146	245293
9317	402185	245247
9318	402229	245205
9319	402273	245162
9320	402369	245151
9321	402410	245106
9322	402470	245073
9323	402521	245035
9324	402566	244993
9325	402643	244971
9326	402713	244944
9327	402768	244908
9328	402815	244867
9329	402851	244820
9330	402902	244781
9331	402943	244737
9332	402989	244695
9333	403031	244651
9334	403083	244613
9335	403124	244569
9336	403185	244536
9337	403240	244500
9338	403300	244467
9339	403339	244421
9340	403379	244376
9341	403419	244332
9342	403463	244288
9343	403502	244243
9344	403547	244201
9345	403588	244156
9346	403626	244110
9347	403671	244068
9348	403713	244024
9349	403756	243981
9350	403796	243936
9351	403837	243891
9352	403877	243846
9353	403947	243819
9354	403988	243774
9355	404028	243729
9356	404069	243685
9357	404108	243639
9358	404149	243595
9359	404212	243564
9360	404253	243519
9361	404292	243473
9362	404331	243428
9363	404392	243395
9364	404432	243350
9365	404472	243305
9366	404513	243260
9367	404554	243216
9368	404593	243170
9369	404633	243125
9370	404673	243080
9371	404713	243035
9372	404754	242990
9373	404793	242945
9374	404834	242900
9375	404875	242856
9376	404915	242811
9377	404958	242767
9378	404998	242722
9379	405037	242676
9380	405075	242630
9381	405114	242585
9382	405154	242540
9383	405195	242495
9384	405237	242451
9385	405276	242405
9386	405316	242360
9387	405356	242315
9388	405397	242271
9389	405450	242234
9390	405490	242189
9391	405509	242131
9392	405549	242086
9393	405596	242045
9394	405635	241999
9395	405675	241954
9396	405716	241910
9397	405756	241865
9398	405796	241820
9399	405830	241771
9400	405869	241725
9401	405909	241680
9402	405951	241636
9403	405990	241590
9404	406038	241550
9405	406079	241506
9406	406119	241461
9407	406159	241416
9408	406199	241371
9409	406238	241325
9410	406278	241280
9411	406317	241235
9412	406358	241190
9413	406399	241146
9414	406440	241101
9415	406481	241057
9416	406523	241012
9417	406563	240968
9418	406601	240922
9419	406640	240876
9420	406680	240831
9421	406718	240785
9422	406760	240740
9423	406801	240696
9424	406840	240650
9425	406898	240616
9426	406954	240581
9427	407010	240545
9428	407069	240511
9429	407125	240476
9430	407175	240436
9431	407215	240391
9432	407254	240346
9433	407293	240300
9434	407333	240255
9435	407374	240211
9436	407413	240165
9437	407453	240120
9438	407494	240075
9439	407531	240029
9440	407564	239979
9441	407607	239936
9442	407645	239890
9443	407683	239844
9444	407723	239799
9445	407764	239754
9446	407806	239710
9447	407846	239666
9448	407886	239621
9449	407928	239577
9450	407970	239533
9451	408011	239488
9452	408053	239444
9453	408099	239403
9454	408141	239359
9455	408208	239330
9456	408249	239285
9457	408268	239228
9458	408307	239183
9459	408351	239140
9460	408391	239095
9461	408433	239051
9462	408475	239007
9463	408514	238962
9464	408561	238920
9465	408605	238878
9466	408645	238833
9467	408685	238788
9468	408725	238743
9469	408767	238699
9470	408806	238654
9471	408846	238608
9472	408887	238564
9473	408928	238520
9474	408972	238477
9475	409012	238432
9476	409051	238387
9477	409092	238342
9478	409112	238285
9479	409152	238240
9480	409193	238196
9481	409235	238152
9482	409276	238108
9483	409315	238062
9484	409355	238017
9485	409394	237971
9486	409433	237926
9487	409474	237881
9488	409512	237835
9489	409552	237790
9490	409592	237745
9491	409633	237701
9492	409673	237656
