iter	RMSE
7140	20806.26277
7141	20805.81203
7142	20805.35439
7143	20804.71785
7144	20804.21901
7145	20803.87921
7146	20803.27331
7147	20803.07454
7148	20802.49298
7149	20802.03228
7150	20801.61308
7151	20801.11883
7152	20800.77736
7153	20800.51565
7154	20799.97059
7155	20799.47068
7156	20798.66927
7157	20798.26685
7158	20798.07009
7159	20797.37679
7160	20797.14501
7161	20796.63642
7162	20796.08888
7163	20795.6662
7164	20795.40636
7165	20795.03692
7166	20794.80472
7167	20794.64176
7168	20794.45699
7169	20793.84787
7170	20793.63814
7171	20793.05407
7172	20792.58324
7173	20792.19075
7174	20791.84258
7175	20791.38359
7176	20791.08916
7177	20790.95651
7178	20790.49101
7179	20789.98389
7180	20789.43632
7181	20789.1614
7182	20788.98378
7183	20788.3566
7184	20787.8534
7185	20787.51361
7186	20786.94859
7187	20786.35231
7188	20786.00392
7189	20785.77885
7190	20785.1568
7191	20784.6189
7192	20784.42049
7193	20784.25448
7194	20783.55651
7195	20782.90227
7196	20782.71697
7197	20782.27095
7198	20781.76103
7199	20781.1791
7200	20780.97641
7201	20780.51438
7202	20780.25329
7203	20780.03096
7204	20779.86615
7205	20779.71283
7206	20779.29194
7207	20779.175
7208	20778.71576
7209	20778.48996
7210	20778.25603
7211	20777.80805
7212	20777.35941
7213	20776.59763
7214	20775.89071
7215	20775.4628
7216	20775.22821
7217	20774.83486
7218	20774.36882
7219	20773.97188
7220	20773.69943
7221	20773.08381
7222	20772.0658
7223	20771.8803
7224	20771.17777
7225	20770.96985
7226	20770.55214
7227	20770.25565
7228	20769.74601
7229	20769.17159
7230	20768.83713
7231	20768.42264
7232	20768.31333
7233	20767.83785
7234	20767.12365
7235	20766.91798
7236	20766.62778
7237	20766.37708
7238	20766.15351
7239	20765.76472
7240	20765.01868
7241	20764.78595
7242	20764.28692
7243	20764.0221
7244	20763.33055
7245	20763.07265
7246	20762.62611
7247	20762.25142
7248	20762.01665
7249	20761.65884
7250	20761.3419
7251	20761.20636
7252	20760.85212
7253	20760.62344
7254	20760.48366
7255	20760.19328
7256	20759.67097
7257	20759.45209
7258	20758.96481
7259	20758.39246
7260	20758.21652
7261	20757.68993
7262	20757.38683
7263	20757.22819
7264	20756.62892
7265	20756.3675
7266	20755.97021
7267	20755.6718
7268	20755.17705
7269	20754.54462
7270	20754.1295
7271	20753.42885
7272	20753.22316
7273	20752.71022
7274	20752.35108
7275	20751.82933
7276	20751.42376
7277	20750.86819
7278	20750.57822
7279	20750.23443
7280	20749.96404
7281	20749.38962
7282	20749.08446
7283	20748.72001
7284	20748.43001
7285	20747.94084
7286	20747.39391
7287	20746.90002
7288	20746.59737
7289	20746.3427
7290	20745.88895
7291	20745.53004
7292	20745.2717
7293	20744.87949
7294	20744.14683
7295	20743.92753
7296	20743.54024
7297	20743.33119
7298	20742.91101
7299	20742.61795
7300	20742.09487
7301	20741.66824
7302	20741.54864
7303	20741.18455
7304	20740.70002
7305	20740.23776
7306	20739.9213
7307	20739.74275
7308	20739.38036
7309	20738.8634
7310	20738.38451
7311	20738.02939
7312	20737.40816
7313	20736.92499
7314	20736.76732
7315	20736.56187
7316	20736.00642
7317	20735.57612
7318	20734.97131
7319	20734.79106
7320	20734.44109
7321	20734.16962
7322	20734.04768
7323	20733.68192
7324	20733.16418
7325	20732.05455
7326	20731.71833
7327	20731.27333
7328	20730.51627
7329	20729.46542
7330	20728.97059
7331	20728.47363
7332	20728.2549
7333	20727.8312
7334	20727.30862
7335	20727.00219
7336	20726.72817
7337	20726.58292
7338	20726.40678
7339	20726.24226
7340	20725.93483
7341	20725.60021
7342	20725.41009
7343	20724.89525
7344	20724.48449
7345	20724.109
7346	20723.87614
7347	20723.71801
7348	20723.19511
7349	20722.82067
7350	20722.5993
7351	20722.23456
7352	20721.62358
7353	20721.1507
7354	20720.78884
7355	20720.22142
7356	20719.62427
7357	20719.35588
7358	20719.09439
7359	20718.66297
7360	20718.35346
7361	20717.714
7362	20717.3288
7363	20717.06829
7364	20716.85386
7365	20716.45548
7366	20715.93496
7367	20715.60651
7368	20715.10559
7369	20714.79198
7370	20714.28612
7371	20713.87558
7372	20713.31347
7373	20712.85285
7374	20712.17094
7375	20711.84301
7376	20711.39884
7377	20710.81956
7378	20710.26511
7379	20709.94266
7380	20709.56652
7381	20709.32169
7382	20708.89872
7383	20708.43575
7384	20708.12883
7385	20707.92001
7386	20707.44921
7387	20707.23554
7388	20706.99618
7389	20706.77308
7390	20706.55741
7391	20705.82792
7392	20705.50615
7393	20705.38838
7394	20705.07867
7395	20704.62085
7396	20704.36466
7397	20703.96504
7398	20703.64239
7399	20702.93666
7400	20702.67187
7401	20702.3426
7402	20702.06923
7403	20701.52084
7404	20701.03179
7405	20700.83353
7406	20700.23393
7407	20699.99566
7408	20699.1914
7409	20698.87257
7410	20698.645
7411	20698.21391
7412	20697.83208
7413	20697.56333
7414	20697.39028
7415	20697.02428
7416	20696.73363
7417	20696.52343
7418	20696.28291
7419	20695.89616
7420	20695.42909
7421	20695.19603
7422	20695.01959
7423	20694.65334
7424	20694.17999
7425	20693.96288
7426	20693.53666
7427	20693.26495
7428	20692.93412
7429	20692.57697
7430	20692.44739
7431	20692.20916
7432	20691.50514
7433	20691.11672
7434	20690.59232
7435	20690.23617
7436	20689.71334
7437	20689.3734
7438	20689.01548
7439	20688.50644
7440	20688.09835
7441	20687.54981
7442	20686.88283
7443	20686.35209
7444	20686.21444
7445	20685.86461
7446	20685.61714
7447	20685.11224
7448	20684.8546
7449	20684.42645
7450	20684.00518
7451	20683.74748
7452	20683.47976
7453	20683.17024
7454	20682.79223
7455	20682.44205
7456	20682.25968
7457	20681.81627
7458	20681.37965
7459	20680.85265
7460	20680.41551
7461	20680.01922
7462	20679.78227
7463	20678.98942
7464	20678.65083
7465	20678.13334
7466	20677.61738
7467	20676.98372
7468	20676.77232
7469	20676.65181
7470	20676.24051
7471	20675.81116
7472	20675.63771
7473	20675.48745
7474	20674.53282
7475	20674.16265
7476	20673.91871
7477	20673.40083
7478	20673.02042
7479	20672.61262
7480	20672.47101
7481	20671.92409
7482	20671.26876
7483	20670.89741
7484	20670.01714
7485	20669.50109
7486	20669.20573
7487	20668.72207
7488	20668.21718
7489	20667.95793
7490	20667.49745
7491	20667.31798
7492	20667.04602
7493	20666.86309
7494	20666.25413
7495	20665.79532
7496	20665.61206
7497	20664.94038
7498	20664.5298
7499	20664.28441
7500	20663.9991
7501	20663.74434
7502	20663.55654
7503	20663.0873
7504	20662.52845
7505	20662.2416
7506	20662.01113
7507	20661.60031
7508	20661.38977
7509	20661.15294
7510	20660.72682
7511	20660.22863
7512	20659.84766
7513	20659.20863
7514	20658.77097
7515	20658.37332
7516	20658.09816
7517	20657.66685
7518	20657.34979
7519	20657.08282
7520	20656.68116
7521	20656.5409
7522	20656.01549
7523	20655.5627
7524	20655.21631
7525	20655.02004
7526	20654.85355
7527	20654.35068
7528	20653.69284
7529	20653.20859
7530	20652.72436
7531	20652.29336
7532	20651.85547
7533	20651.51043
7534	20651.05759
7535	20650.39892
7536	20650.25637
7537	20649.95117
7538	20649.6529
7539	20649.20107
7540	20648.5666
7541	20648.10441
7542	20647.55317
7543	20646.96951
7544	20646.79049
7545	20646.2311
7546	20645.68731
7547	20645.33076
7548	20644.97304
7549	20644.64143
7550	20644.34465
7551	20643.95604
7552	20643.51633
7553	20643.19867
7554	20642.73361
7555	20642.43577
7556	20642.01336
7557	20641.77361
7558	20641.37872
7559	20640.86629
7560	20640.30463
7561	20639.87177
7562	20639.56883
7563	20639.078
7564	20638.58595
7565	20638.10592
7566	20637.56734
7567	20637.24286
7568	20636.54074
7569	20636.17464
7570	20635.84382
7571	20635.58184
7572	20635.0837
7573	20634.84224
7574	20634.42468
7575	20633.73801
7576	20633.08279
7577	20632.62731
7578	20632.14947
7579	20631.47836
7580	20630.97934
7581	20630.63569
7582	20630.18513
7583	20629.69475
7584	20629.32293
7585	20628.8733
7586	20628.60415
7587	20628.23309
7588	20628.00875
7589	20627.19628
7590	20626.77467
7591	20626.54351
7592	20626.03847
7593	20625.52851
7594	20624.99249
7595	20624.70789
7596	20624.59778
7597	20624.48018
7598	20623.96924
7599	20623.71513
7600	20623.33182
7601	20622.95187
7602	20622.74126
7603	20622.37203
7604	20622.13062
7605	20621.49569
7606	20621.32146
7607	20621.14017
7608	20620.60414
7609	20620.21257
7610	20619.54425
7611	20619.33155
7612	20618.92816
7613	20618.58805
7614	20618.19787
7615	20617.98667
7616	20617.08288
7617	20616.75907
7618	20616.25981
7619	20615.87612
7620	20615.37974
7621	20615.01468
7622	20614.68855
7623	20614.34457
7624	20614.00638
7625	20613.16588
7626	20612.76242
7627	20612.28762
7628	20612.07407
7629	20611.78835
7630	20611.34916
7631	20610.7402
7632	20610.31579
7633	20609.76876
7634	20609.58542
7635	20609.09898
7636	20608.80578
7637	20608.21864
7638	20607.84224
7639	20607.32598
7640	20606.52042
7641	20606.35297
7642	20606.02416
7643	20605.72806
7644	20605.45302
7645	20605.29434
7646	20604.66742
7647	20604.32506
7648	20604.12098
7649	20603.74979
7650	20603.51688
7651	20603.17961
7652	20602.29709
7653	20601.85038
7654	20601.27809
7655	20600.82729
7656	20600.45331
7657	20599.75198
7658	20599.26575
7659	20598.65802
7660	20598.17236
7661	20597.7851
7662	20597.0322
7663	20596.55781
7664	20595.90746
7665	20595.70963
7666	20595.38051
7667	20594.85651
7668	20594.63039
7669	20594.28156
7670	20593.89815
7671	20593.46594
7672	20592.90282
7673	20592.5958
7674	20592.18012
7675	20591.56086
7676	20591.15242
7677	20590.64723
7678	20590.45284
7679	20590.0811
7680	20589.62414
7681	20589.33183
7682	20588.87742
7683	20588.33647
7684	20587.94052
7685	20587.54921
7686	20586.99357
7687	20586.6302
7688	20586.36672
7689	20586.06978
7690	20585.86121
7691	20585.45717
7692	20585.21316
7693	20584.89958
7694	20584.54272
7695	20584.13728
7696	20583.44744
7697	20583.04572
7698	20582.32867
7699	20581.70617
7700	20581.31787
7701	20580.95317
7702	20580.65253
7703	20580.53964
7704	20580.33556
7705	20580.03557
7706	20579.62936
7707	20579.15156
7708	20578.70548
7709	20578.43007
7710	20578.02882
7711	20577.47562
7712	20577.05176
7713	20576.46948
7714	20576.21183
7715	20575.92291
7716	20575.7058
7717	20575.31921
7718	20574.96231
7719	20574.73128
7720	20574.41323
7721	20574.13555
7722	20573.2508
7723	20572.6864
7724	20572.39119
7725	20571.92243
7726	20571.74382
7727	20571.21172
7728	20570.48596
7729	20570.27604
7730	20569.79935
7731	20569.63066
7732	20569.30735
7733	20569.21114
7734	20568.98038
7735	20568.81242
7736	20568.44221
7737	20568.12144
7738	20567.43009
7739	20567.2215
7740	20566.71648
7741	20566.35892
7742	20566.09791
7743	20565.62751
7744	20564.91781
7745	20564.55809
7746	20564.07978
7747	20563.93372
7748	20563.64824
7749	20563.35858
7750	20563.08141
7751	20562.20182
7752	20561.9207
7753	20561.37571
7754	20561.26416
7755	20560.7024
7756	20560.50613
7757	20559.83057
7758	20559.35458
7759	20558.94749
7760	20558.25233
7761	20557.55797
7762	20557.15696
7763	20556.96007
7764	20556.70784
7765	20556.23643
7766	20556.04098
7767	20555.81226
7768	20555.13209
7769	20554.5864
7770	20554.13925
7771	20553.84884
7772	20553.54481
7773	20553.23674
7774	20552.97304
7775	20552.71494
7776	20552.47784
7777	20552.02687
7778	20551.72499
7779	20551.24738
7780	20551.00002
7781	20550.5352
7782	20549.99416
7783	20549.78238
7784	20549.40229
7785	20549.15423
7786	20548.76819
7787	20548.51763
7788	20548.16857
7789	20548.0815
7790	20547.88217
7791	20547.70115
7792	20547.04595
7793	20546.49068
7794	20546.17127
7795	20545.73415
7796	20545.28037
7797	20544.83553
7798	20544.34364
7799	20543.8406
7800	20543.46938
7801	20543.10553
7802	20542.67651
7803	20542.4854
7804	20542.24182
7805	20541.73924
7806	20541.38461
7807	20540.95925
7808	20540.55478
7809	20539.88478
7810	20539.71814
7811	20539.33339
7812	20538.86099
7813	20538.55742
7814	20538.07388
7815	20537.84659
7816	20537.45316
7817	20537.16941
7818	20536.72208
7819	20536.19022
7820	20535.70841
7821	20535.06517
7822	20534.52844
7823	20534.14937
7824	20533.93341
7825	20533.71611
7826	20533.56225
7827	20533.32434
7828	20532.88117
7829	20532.41563
7830	20531.88001
7831	20531.61529
7832	20531.35742
7833	20531.02948
7834	20530.64971
7835	20530.11863
7836	20529.57214
7837	20529.0742
7838	20528.88161
7839	20528.46629
7840	20527.90983
7841	20527.51506
7842	20527.17554
7843	20526.66851
7844	20526.34157
7845	20525.79729
7846	20525.48128
7847	20525.16392
7848	20524.84034
7849	20524.23976
7850	20523.83029
7851	20523.08659
7852	20522.5068
7853	20522.03336
7854	20521.5912
7855	20521.14768
7856	20521.03544
7857	20520.81604
7858	20520.34943
7859	20520.08962
7860	20519.76056
7861	20519.56087
7862	20519.18225
7863	20518.65061
7864	20518.18463
7865	20517.95693
7866	20517.77367
7867	20517.56483
7868	20517.13866
7869	20516.61702
7870	20516.10428
7871	20515.51523
7872	20515.39145
7873	20515.14901
7874	20514.48953
7875	20514.06158
7876	20513.36432
7877	20512.86869
7878	20512.69635
7879	20512.57962
7880	20512.15741
7881	20511.77906
7882	20511.30455
7883	20511.11697
7884	20510.73599
7885	20510.24757
7886	20509.74791
7887	20509.40015
7888	20509.10023
7889	20508.86097
7890	20508.58431
7891	20508.35049
7892	20507.95361
7893	20507.45315
7894	20507.12858
7895	20506.917
7896	20506.66189
7897	20506.07397
7898	20505.75598
7899	20505.4854
7900	20505.15156
7901	20505.02616
7902	20504.83686
7903	20504.33063
7904	20503.85808
7905	20503.5984
7906	20503.29257
7907	20503.0812
7908	20502.7767
7909	20502.53842
7910	20502.04721
7911	20501.91837
7912	20501.39861
7913	20501.23181
7914	20500.93685
7915	20500.48946
7916	20500.10442
7917	20499.38938
7918	20499.18246
7919	20498.75091
7920	20498.39232
7921	20498.07663
7922	20497.8009
7923	20497.30866
7924	20496.73589
7925	20496.31805
7926	20496.13503
7927	20495.94461
7928	20495.67851
7929	20494.96719
7930	20494.7908
7931	20494.39757
7932	20494.16452
7933	20493.67596
7934	20493.14569
7935	20492.75092
7936	20492.2824
7937	20491.93839
7938	20491.58577
7939	20491.26309
7940	20490.8911
7941	20490.29393
7942	20489.84952
7943	20489.30203
7944	20488.98062
7945	20488.77427
7946	20488.23117
7947	20487.74665
7948	20487.30516
7949	20486.87102
7950	20486.51802
7951	20486.41639
7952	20486.24694
7953	20486.07642
7954	20485.47006
7955	20485.04526
7956	20484.5037
7957	20484.03847
7958	20483.59795
7959	20483.28796
7960	20482.85675
7961	20482.64171
7962	20482.40581
7963	20481.90915
7964	20481.51652
7965	20481.40213
7966	20480.9648
7967	20480.51871
7968	20480.41426
7969	20480.15541
7970	20479.80815
7971	20479.40642
7972	20478.67096
7973	20478.13769
7974	20477.69859
7975	20477.27694
7976	20476.7198
7977	20476.1892
7978	20475.64919
7979	20475.22155
7980	20474.53816
7981	20474.14669
7982	20473.7614
7983	20473.09015
7984	20472.45178
7985	20472.28692
7986	20471.75235
7987	20471.56195
7988	20471.38949
7989	20470.99746
7990	20470.67446
7991	20470.43855
7992	20469.97865
7993	20469.73341
7994	20469.38819
7995	20469.10964
7996	20468.95896
7997	20468.05736
7998	20467.84458
7999	20467.60086
8000	20467.4779
8001	20467.20568
8002	20466.70461
8003	20466.14441
8004	20465.94172
8005	20465.72785
8006	20465.30113
8007	20465.08226
8008	20464.74627
8009	20464.21143
8010	20463.83935
8011	20463.39796
8012	20462.72856
8013	20461.99183
8014	20461.61906
8015	20461.27656
8016	20460.83102
8017	20459.93802
8018	20459.39886
8019	20458.85004
8020	20458.53038
8021	20458.09653
8022	20457.78705
8023	20457.54599
8024	20457.11207
8025	20456.85334
8026	20456.54755
8027	20456.16322
8028	20455.81736
8029	20455.38843
8030	20455.1217
8031	20454.28469
8032	20453.67135
8033	20453.24175
8034	20452.90624
8035	20452.55446
8036	20452.14972
8037	20451.66641
8038	20451.51306
8039	20451.322
8040	20451.21355
8041	20450.68208
8042	20450.15116
8043	20449.83863
8044	20449.78004
8045	20449.46784
8046	20449.03049
8047	20448.70198
8048	20448.53393
8049	20448.29469
8050	20448.03319
8051	20447.25288
8052	20446.65367
8053	20446.52659
8054	20446.26205
8055	20445.94721
8056	20445.41552
8057	20445.28513
8058	20444.93976
8059	20444.7306
8060	20444.32493
8061	20443.80123
8062	20443.61616
8063	20443.30314
8064	20442.8757
8065	20442.19811
8066	20441.83444
8067	20441.65215
8068	20441.19558
8069	20440.62999
8070	20440.25431
8071	20439.91371
8072	20439.54846
8073	20439.38842
8074	20439.09526
8075	20438.90156
8076	20438.74228
8077	20438.04085
8078	20437.92078
8079	20437.46367
8080	20436.84175
8081	20436.6499
8082	20436.10334
8083	20435.71732
8084	20435.32385
8085	20434.85938
8086	20434.39838
8087	20433.92435
8088	20433.63505
8089	20433.41472
8090	20433.06921
8091	20432.61812
8092	20432.16259
8093	20431.97474
8094	20431.671
8095	20431.34828
8096	20431.0693
8097	20430.38444
8098	20430.21293
8099	20429.8465
8100	20429.642
8101	20429.12871
8102	20428.77655
8103	20428.5383
8104	20428.11373
8105	20427.50276
8106	20427.13967
8107	20426.75237
8108	20426.00442
8109	20425.87393
8110	20425.40152
8111	20425.20223
8112	20424.76754
8113	20424.34149
8114	20424.21584
8115	20424.13211
8116	20423.85138
8117	20423.51425
8118	20423.27119
8119	20422.89894
8120	20422.49348
8121	20422.08392
8122	20421.96768
8123	20421.53705
8124	20421.29137
8125	20421.08881
8126	20420.69295
8127	20420.31465
8128	20419.82124
8129	20419.41124
8130	20419.13892
8131	20418.98387
8132	20418.91596
8133	20418.63927
8134	20418.32401
8135	20417.8479
8136	20417.5384
8137	20417.15672
8138	20416.86708
8139	20416.66072
8140	20416.5948
8141	20416.28366
8142	20415.66997
8143	20415.03745
8144	20414.62723
8145	20414.38538
8146	20414.33962
8147	20413.72943
8148	20413.56306
8149	20413.12877
8150	20412.87256
8151	20412.31319
8152	20411.75646
8153	20411.62221
8154	20411.36361
8155	20411.05979
8156	20410.75727
8157	20410.29762
8158	20409.57176
8159	20409.4063
8160	20408.74789
8161	20408.5435
8162	20407.65592
8163	20407.25508
8164	20406.75104
8165	20406.40701
8166	20406.05687
8167	20405.86301
8168	20405.46856
8169	20405.03372
8170	20404.79967
8171	20404.08405
8172	20403.65971
8173	20403.23308
8174	20402.76585
8175	20402.56866
8176	20402.08106
8177	20401.67824
8178	20401.32466
8179	20400.78548
8180	20400.47689
8181	20400.27722
8182	20400.06466
8183	20399.47496
8184	20399.2052
8185	20398.98268
8186	20398.29818
8187	20398.01084
8188	20397.66751
8189	20397.40508
8190	20396.9382
8191	20396.25302
8192	20395.69768
8193	20395.22318
8194	20394.77828
8195	20394.50962
8196	20394.0695
8197	20393.7511
8198	20393.49255
8199	20393.32257
8200	20392.74897
8201	20392.11476
8202	20392.01529
8203	20391.52202
8204	20391.44123
8205	20391.36255
8206	20391.13004
8207	20390.41642
8208	20390.10736
8209	20389.57813
8210	20389.04288
8211	20388.68921
8212	20388.13107
8213	20387.60639
8214	20387.22051
8215	20386.80062
8216	20386.53722
8217	20386.01505
8218	20385.63025
8219	20385.27199
8220	20384.93705
8221	20384.71527
8222	20384.53002
8223	20384.34291
8224	20384.01601
8225	20383.81476
8226	20383.02688
8227	20382.75008
8228	20382.55149
8229	20381.88878
8230	20381.59219
8231	20381.33961
8232	20381.00892
8233	20380.54374
8234	20380.07111
8235	20379.90254
8236	20379.61324
8237	20379.24396
8238	20378.70834
8239	20378.63192
8240	20378.25691
8241	20377.68613
8242	20376.9517
8243	20376.67452
8244	20376.43233
8245	20376.2683
8246	20376.09606
8247	20375.57575
8248	20375.27692
8249	20374.91639
8250	20374.48258
8251	20374.32421
8252	20373.74117
8253	20373.20735
8254	20372.35961
8255	20371.94797
8256	20371.51971
8257	20370.99963
8258	20370.70627
8259	20370.31367
8260	20369.55184
8261	20369.22254
8262	20369.0644
8263	20368.68507
8264	20368.37326
8265	20367.95672
8266	20367.47017
8267	20367.40094
8268	20366.9638
8269	20366.79435
8270	20366.27489
8271	20366.09691
8272	20365.86876
8273	20365.49462
8274	20365.06844
8275	20364.84541
8276	20364.66453
8277	20364.55247
8278	20364.42233
8279	20363.9193
8280	20363.5583
8281	20363.24821
8282	20362.89759
8283	20362.60657
8284	20362.17665
8285	20361.51757
8286	20361.20485
8287	20360.64489
8288	20360.36348
8289	20360.01032
8290	20359.65506
8291	20359.00042
8292	20358.6955
8293	20358.24188
8294	20357.84007
8295	20357.42496
8296	20357.26067
8297	20356.75819
8298	20356.34622
8299	20355.98896
8300	20355.6574
8301	20355.33603
8302	20354.81433
8303	20354.19664
8304	20353.63297
8305	20353.23653
8306	20352.52236
8307	20352.06753
8308	20351.87005
8309	20351.57649
8310	20351.12609
8311	20350.44867
8312	20349.78878
8313	20349.26117
8314	20348.85926
8315	20348.09658
8316	20347.82343
8317	20347.58716
8318	20347.32296
8319	20346.78658
8320	20346.69364
8321	20346.1571
8322	20345.72385
8323	20345.36282
8324	20345.06251
8325	20344.67345
8326	20343.9739
8327	20343.67362
8328	20343.48382
8329	20343.42576
8330	20342.7684
8331	20342.51826
8332	20342.14955
8333	20342.03731
8334	20341.78809
8335	20341.62309
8336	20341.24932
8337	20340.67307
8338	20340.54239
8339	20340.04587
8340	20339.61811
8341	20339.43006
8342	20338.97073
8343	20338.63426
8344	20338.58806
8345	20338.15014
8346	20337.61253
8347	20337.43728
8348	20337.10994
8349	20336.72141
8350	20336.25463
8351	20335.91366
8352	20335.8417
8353	20334.76625
8354	20334.69561
8355	20334.6365
8356	20334.2918
8357	20333.94026
8358	20333.39858
8359	20332.86222
8360	20332.30532
8361	20331.85654
8362	20331.54385
8363	20331.01169
8364	20330.80224
8365	20329.80207
8366	20329.54031
8367	20329.06057
8368	20328.76139
8369	20328.3401
8370	20328.03509
8371	20327.86983
8372	20327.68164
8373	20327.24898
8374	20327.02693
8375	20326.67425
8376	20326.23395
8377	20325.75526
8378	20325.26628
8379	20324.75986
8380	20324.00677
8381	20323.70277
8382	20323.36787
8383	20322.93105
8384	20322.69113
8385	20322.21636
8386	20321.78417
8387	20321.53432
8388	20321.15472
8389	20320.58677
8390	20320.17651
8391	20319.76428
8392	20319.34927
8393	20318.96541
8394	20318.79986
8395	20318.32011
8396	20318.08029
8397	20317.66001
8398	20317.46482
8399	20316.88136
8400	20316.45507
8401	20316.04841
8402	20315.67408
8403	20315.45629
8404	20315.31519
8405	20314.72924
8406	20314.39975
8407	20314.01566
8408	20313.81178
8409	20313.3006
8410	20312.89933
8411	20312.71858
8412	20312.46733
8413	20312.07041
8414	20311.55983
8415	20311.13977
8416	20310.74857
8417	20310.33242
8418	20309.89123
8419	20309.64005
8420	20309.34073
8421	20309.16036
8422	20308.95287
8423	20308.27122
8424	20307.97896
8425	20307.40705
8426	20306.97493
8427	20306.79925
8428	20306.29346
8429	20305.85022
8430	20305.40521
8431	20305.18181
8432	20304.85552
8433	20304.51829
8434	20304.1573
8435	20303.55654
8436	20303.03588
8437	20302.58774
8438	20302.37726
8439	20302.20454
8440	20301.64233
8441	20301.03847
8442	20300.67861
8443	20299.66378
8444	20299.25355
8445	20299.01125
8446	20298.61786
8447	20298.45301
8448	20298.20454
8449	20297.6264
8450	20297.15639
8451	20296.58311
8452	20296.13952
8453	20295.78566
8454	20295.28812
8455	20294.93942
8456	20294.77459
8457	20294.69177
8458	20294.03585
8459	20293.76313
8460	20293.19117
8461	20292.7134
8462	20292.33659
8463	20291.8868
8464	20291.69158
8465	20291.35381
8466	20290.87147
8467	20290.41844
8468	20289.78955
8469	20289.76207
8470	20289.6635
8471	20289.25664
8472	20288.74949
8473	20288.12794
8474	20287.88731
8475	20287.64956
8476	20287.45795
8477	20287.1135
8478	20287.00297
8479	20286.6937
8480	20286.36299
8481	20285.72872
8482	20285.26832
8483	20284.79685
8484	20284.38529
8485	20283.7406
8486	20283.58383
8487	20283.25464
8488	20283.02286
8489	20282.90268
8490	20282.52747
8491	20281.94115
8492	20281.46472
8493	20280.90006
8494	20280.70207
8495	20280.35737
8496	20279.93178
8497	20279.3424
8498	20278.98883
8499	20278.64814
8500	20278.33391
8501	20278.23633
8502	20277.98191
8503	20277.45171
8504	20277.08937
8505	20276.79823
8506	20276.23723
8507	20276.04423
8508	20275.62334
8509	20275.2768
8510	20274.99148
8511	20274.46709
8512	20274.10152
8513	20273.89087
8514	20273.74035
8515	20273.2971
8516	20272.88972
8517	20272.73356
8518	20272.23491
8519	20271.65668
8520	20271.23654
8521	20271.08933
8522	20270.20011
8523	20270.05211
8524	20269.91356
8525	20269.71197
8526	20269.35892
8527	20269.31389
8528	20269.09016
8529	20268.73857
8530	20268.25591
8531	20267.91192
8532	20267.6947
8533	20267.1932
8534	20266.25948
8535	20265.60162
8536	20265.42645
8537	20265.13268
8538	20264.44392
8539	20264.37294
8540	20264.17432
8541	20264.07001
8542	20263.71718
8543	20263.53809
8544	20263.19479
8545	20263.0887
8546	20262.93632
8547	20262.7232
8548	20262.371
8549	20262.13228
8550	20261.59521
8551	20261.14298
8552	20260.96777
8553	20260.25898
8554	20260.16654
8555	20259.66008
8556	20259.37375
8557	20259.04511
8558	20258.6655
8559	20258.25557
8560	20258.14225
8561	20257.87295
8562	20257.65064
8563	20257.30797
8564	20256.96876
8565	20256.36179
8566	20256.25598
8567	20255.97416
8568	20255.65341
8569	20255.34646
8570	20255.06299
8571	20254.63164
8572	20254.21537
8573	20253.91301
8574	20253.48034
8575	20253.32688
8576	20252.75647
8577	20252.23867
8578	20251.95953
8579	20251.32837
8580	20251.07344
8581	20250.51838
8582	20250.40317
8583	20250.14254
8584	20250.01759
8585	20249.25872
8586	20248.83498
8587	20248.43813
8588	20247.84714
8589	20247.63317
8590	20246.72749
8591	20246.37146
8592	20246.0562
8593	20245.59338
8594	20245.54534
8595	20245.1204
8596	20244.76839
8597	20244.25553
8598	20243.91697
8599	20243.55194
8600	20242.93629
8601	20242.45547
8602	20242.02485
8603	20241.55258
8604	20241.22813
8605	20240.7487
8606	20240.5151
8607	20240.28096
8608	20239.62312
8609	20239.05384
8610	20238.90082
8611	20238.77946
8612	20238.53403
8613	20238.19195
8614	20237.99605
8615	20237.50587
8616	20237.3451
8617	20237.04278
8618	20236.74065
8619	20236.48434
8620	20236.30319
8621	20235.86979
8622	20235.17831
8623	20235.03008
8624	20234.87849
8625	20234.40155
8626	20233.97967
8627	20233.80937
8628	20233.36888
8629	20232.87834
8630	20232.57661
8631	20232.16243
8632	20231.73549
8633	20231.52194
8634	20231.34504
8635	20231.04917
8636	20230.84884
8637	20230.65108
8638	20230.19718
8639	20229.69028
8640	20229.4512
8641	20229.24051
8642	20228.79067
8643	20228.49196
8644	20228.33239
8645	20228.02542
8646	20227.69253
8647	20227.62502
8648	20227.07506
8649	20226.61695
8650	20226.46574
8651	20226.06158
8652	20225.46417
8653	20225.17314
8654	20224.66716
8655	20224.61527
8656	20224.38755
8657	20224.01441
8658	20223.6288
8659	20223.29472
8660	20223.06213
8661	20222.34073
8662	20222.0613
8663	20221.61442
8664	20221.42311
8665	20221.07425
8666	20220.77549
8667	20220.30795
8668	20219.88905
8669	20219.73787
8670	20219.31291
8671	20219.09945
8672	20218.91932
8673	20218.38253
8674	20218.12131
8675	20217.84081
8676	20217.52816
8677	20216.91597
8678	20216.68444
8679	20216.27522
8680	20215.85479
8681	20215.35958
8682	20215.09763
8683	20214.89686
8684	20214.451
8685	20213.05658
8686	20212.89858
8687	20212.5242
8688	20212.40374
8689	20211.62785
8690	20211.39386
8691	20211.2796
8692	20210.76949
8693	20210.40377
8694	20210.08686
